annual_inc,emp_title,verification_status,address,application_type,dti,loan_amnt,installment,loan_status,pan_match,aadhaar_name_match,address_match,employer_match,salary_itr_match,bank_salary_match,metadata_suspicious,edited_in_photoshop,ocr_confidence,income_difference_pct,is_document_fraud
90000.0,SAP Security Analyst,Verified,"43079 Lee Circles
Howardfort, MS 29597",INDIVIDUAL,8.37,25600.0,912.59,Fully Paid,1,0,0,1,1,1,1,0,77.17,33.18,1
52000.0,Branch Manager,Not Verified,"Unit 1600 Box 4850
DPO AE 11650",INDIVIDUAL,16.69,2800.0,95.92,Charged Off,1,1,1,1,1,1,0,0,75.73,31.63,0
57768.0,Office Manager,Not Verified,"7130 Black Summit Apt. 689
Davidville, PA 48052",INDIVIDUAL,12.16,10000.0,311.94,Fully Paid,1,1,1,1,1,1,0,0,98.6,2.02,0
90000.0,US Army,Source Verified,"696 Crystal Way Apt. 397
Lake Lisaburgh, ND 70466",INDIVIDUAL,26.28,14000.0,452.8,Fully Paid,1,1,1,1,0,1,0,0,88.82,4.78,0
25000.0,7-ELEVEN,Verified,"2992 Perry Court
Jamesland, DC 70466",INDIVIDUAL,30.72,8000.0,278.54,Fully Paid,1,1,1,1,1,1,0,0,91.49,48.34,0
91000.0,Copy editor,Source Verified,"834 Jensen Lock
Kaylafurt, OK 22690",INDIVIDUAL,18.08,23000.0,523.21,Fully Paid,1,0,1,1,1,1,0,0,73.25,37.58,0
60000.0,Senior manager,Source Verified,"596 Danielle Fields
Roybury, WI 70466",INDIVIDUAL,3.48,16000.0,516.2,Fully Paid,1,1,1,1,1,1,0,0,75.82,6.8,1
37500.0,Acadia Coffee Service,Not Verified,"7347 Christine Plains
Thomasmouth, WA 29597",INDIVIDUAL,3.81,7500.0,240.99,Fully Paid,1,1,1,1,1,1,0,0,94.3,48.13,0
44000.0,One Shot and Grafic Art Supplies,Not Verified,"3776 Rivera Expressway
West Patricia, MA 05113",INDIVIDUAL,17.24,15000.0,525.88,Fully Paid,1,1,1,1,0,1,0,0,87.03,24.99,0
225000.0,physican assistant,Source Verified,"928 Smith Junction Suite 766
South Timothyhaven, OR 86630",INDIVIDUAL,8.82,5000.0,163.67,Charged Off,1,1,1,1,1,1,0,0,71.35,48.97,0
72000.0,Service Specialist,Verified,"PSC 6197, Box 6863
APO AP 70466",INDIVIDUAL,19.78,21875.0,579.44,Fully Paid,0,1,1,1,1,1,0,0,86.97,6.42,0
65000.0,sales,Source Verified,"442 Morrison Vista Apt. 595
South Stephanieland, MD 70466",INDIVIDUAL,11.39,20000.0,496.95,Fully Paid,1,1,1,1,1,1,0,0,84.26,48.4,0
74300.0,Mcclatchy Inc,Not Verified,"9307 Andrea Estates
Dianaside, NC 22690",INDIVIDUAL,11.92,9000.0,303.47,Charged Off,1,1,1,0,1,1,1,0,74.61,16.38,0
165000.0,Division Director,Source Verified,"135 Dennis Crescent Suite 227
Kennedyberg, ND 93700",INDIVIDUAL,19.14,35000.0,969.65,Charged Off,0,1,1,1,1,1,0,0,87.79,,0
80000.0,Owner,Source Verified,"13594 Bradley Freeway
Murphymouth, KY 29597",INDIVIDUAL,14.58,19575.0,631.54,Fully Paid,1,1,1,1,1,0,0,0,75.21,49.76,0
90000.0,Operator,Verified,"952 Jennings Via Suite 018
North Donnaburgh, OR 48052",INDIVIDUAL,15.37,21600.0,709.41,Fully Paid,1,1,0,1,1,0,0,0,94.34,27.96,0
41000.0,Assistant Manager,Not Verified,"708 Charles Haven
South Cherylshire, NY 30723",INDIVIDUAL,10.71,8000.0,267.6,Fully Paid,1,1,0,1,0,1,0,0,88.55,41.29,1
20000.0,cashier,Not Verified,"64122 Jordan Neck
Davisborough, VA 29597",INDIVIDUAL,12.97,4000.0,130.94,Fully Paid,1,1,1,1,1,1,0,0,96.14,49.88,0
35230.0,InterMetro Industries,Verified,"45915 Richard Brooks Suite 266
Ginatown, SC 00813",INDIVIDUAL,22.86,12175.0,291.06,Fully Paid,1,0,1,1,1,1,0,1,82.74,0.88,1
73000.0,Director of Finance,Not Verified,"PSC 4602, Box 0061
APO AA 70466",INDIVIDUAL,17.8,24000.0,599.96,Fully Paid,1,1,1,1,1,0,0,0,85.36,19.34,0
90000.0,RN ,Verified,"96129 Matthew Lights
Lake Anamouth, DC 11650",INDIVIDUAL,30.97,21000.0,658.17,Charged Off,1,1,1,1,1,1,0,0,92.82,21.75,0
68000.0,Assistant Professor,Source Verified,"8678 Kelly View
Lindsayborough, MI 22690",INDIVIDUAL,25.38,20000.0,449.86,Fully Paid,1,1,1,1,1,0,1,0,86.39,23.65,0
77000.0,analyst,Source Verified,"PSC 5150, Box 7133
APO AP 30723",INDIVIDUAL,4.82,25000.0,818.35,Fully Paid,1,1,1,1,1,1,0,0,87.16,12.08,0
65000.0,rock rose coop.,Not Verified,"42063 Gonzalez Hollow Suite 868
Port Annette, MS 11650",INDIVIDUAL,9.51,11100.0,374.6,Charged Off,1,1,1,1,1,1,0,0,86.6,6.56,0
101000.0,Nurse Practitioner,Not Verified,"0601 Page Parks
Lake Tiffanyville, LA 48052",INDIVIDUAL,20.95,27600.0,597.07,Fully Paid,1,1,1,1,1,0,0,0,84.74,32.18,0
100000.0,CH2M Hill,Verified,"276 Carrillo Inlet
East Jo, NJ 30723",INDIVIDUAL,0.37,20800.0,633.06,Fully Paid,1,1,1,0,1,1,0,0,94.17,31.08,0
53000.0,Branch Liaison,Not Verified,"32693 Sarah Pass
North Brianport, HI 30723",INDIVIDUAL,29.69,12000.0,266.88,Fully Paid,1,1,1,1,1,1,0,0,84.56,47.95,0
18000.0,Manager,Not Verified,"2559 Reginald Via
Allenborough, TN 00813",INDIVIDUAL,20.8,1600.0,55.2,Fully Paid,1,1,1,1,1,1,0,0,97.02,3.97,0
89000.0,RN,Not Verified,"76022 Brittany Forges Suite 850
New Bradley, CT 70466",INDIVIDUAL,4.15,17000.0,599.35,Fully Paid,1,1,1,1,1,1,0,1,94.26,16.44,0
135000.0,Panasonic Electric Works of America,Not Verified,"292 Thomas Lock Suite 798
Cisnerosshire, IN 30723",INDIVIDUAL,8.85,8800.0,267.84,Fully Paid,1,1,1,1,1,1,0,0,90.77,7.5,0
85870.2,Sergeant Major,Source Verified,"PSC 3578, Box 4287
APO AA 29597",INDIVIDUAL,26.14,26000.0,926.85,Fully Paid,1,1,1,1,1,1,0,0,96.96,9.62,0
74000.0,Supervisor,Not Verified,"1437 Green Falls
East David, MD 05113",INDIVIDUAL,9.13,6500.0,201.06,Fully Paid,1,1,1,1,1,1,0,0,86.11,10.69,0
200000.0,Director of Financial Operations,Source Verified,"1647 Tran Stream
Rosschester, WV 05113",INDIVIDUAL,11.81,21000.0,692.8,Fully Paid,1,1,1,1,1,1,0,0,94.66,15.15,0
52000.0,Kids R First,Verified,"746 Katrina Valleys Suite 263
Daughertyside, MN 00813",INDIVIDUAL,18.67,6575.0,208.78,Fully Paid,0,1,1,1,1,1,0,0,77.25,45.72,0
52000.0,payless shoes,Verified,"16407 Roy Brooks Suite 482
Kristinaville, WA 22690",INDIVIDUAL,29.31,18000.0,469.12,Fully Paid,1,1,1,1,0,1,1,0,72.19,,0
51000.0,Maywood Healthcare,Not Verified,"8506 Allison Valleys
Martineztown, ID 48052",INDIVIDUAL,19.22,9000.0,297.69,Charged Off,1,1,1,1,0,1,0,1,90.55,5.52,0
72000.0,Broadcast Engineer,Verified,"75481 Moore Courts
Port Amy, WV 29597",INDIVIDUAL,1.52,18000.0,455.72,Fully Paid,0,1,0,1,1,1,0,0,79.05,44.3,1
90000.0,auto technician ,Not Verified,"PSC 9488, Box 2685
APO AP 00813",INDIVIDUAL,19.36,18000.0,557.94,Fully Paid,1,1,0,1,0,0,0,0,89.04,14.45,1
67000.0,Claim Representative,Source Verified,"62388 Anthony Club
Cookburgh, MI 30723",INDIVIDUAL,18.09,20000.0,475.7,Fully Paid,1,1,1,1,1,1,0,0,72.32,14.47,0
90000.0,Manager,Verified,"3609 Wesley Rue Suite 273
South Tashatown, VA 22690",INDIVIDUAL,12.81,6000.0,199.26,Fully Paid,1,1,1,1,1,1,0,0,98.67,4.2,0
71500.0,Insurance Analyst,Source Verified,"42610 Soto Loop
Robertsonhaven, PA 29597",INDIVIDUAL,12.86,9150.0,328.83,Fully Paid,1,0,1,1,1,1,0,0,85.45,34.56,0
45000.0,Carolina Doorworks inc,Not Verified,"52357 Mcmillan Shoals Apt. 642
New Cheyenneview, DE 48052",INDIVIDUAL,11.71,10000.0,321.32,Fully Paid,1,1,1,1,1,1,0,0,70.29,4.25,0
51200.0,teacher,Source Verified,"20058 Archer Glen
North Amyshire, GA 22690",INDIVIDUAL,27.8,20000.0,664.2,Fully Paid,1,1,0,1,1,1,0,0,84.28,45.21,0
68000.0,delivery,Source Verified,"625 Oconnor Flat Suite 414
Port Sherryside, WY 30723",INDIVIDUAL,15.25,15000.0,513.84,Fully Paid,1,1,1,1,1,1,0,0,93.69,8.31,0
65000.0,Dimension Data,Not Verified,"06447 Noble Highway Apt. 109
New Colleenchester, TN 29597",INDIVIDUAL,12.47,7000.0,233.68,Fully Paid,1,1,1,1,1,1,0,0,95.96,11.2,0
43000.0,Electronics Test/Repair,Not Verified,"508 Aaron Harbor
Mcdonaldhaven, MT 00813",INDIVIDUAL,34.11,16000.0,377.71,Fully Paid,1,1,1,0,1,1,0,0,83.84,39.99,0
83000.0,Sr Appraiser,Verified,"316 Julie Manors Apt. 677
West Laurahaven, GA 22690",INDIVIDUAL,33.36,14400.0,347.21,Fully Paid,1,1,1,1,1,1,0,0,73.78,19.46,0
43678.0,Productions Unlimited INC.,Not Verified,"USNV Williams
FPO AE 22690",INDIVIDUAL,12.31,8000.0,262.45,Fully Paid,1,1,1,1,0,1,0,0,97.19,43.53,0
52000.0,Huntsville Truck & Tractor,Not Verified,"USCGC Griffin
FPO AP 93700",INDIVIDUAL,15.76,13225.0,493.58,Charged Off,1,1,1,0,1,0,0,0,99.44,,0
100904.0,US Census Bureau,Source Verified,"1542 Arellano Fork Suite 991
Alexisside, MI 05113",INDIVIDUAL,22.84,35000.0,884.21,Fully Paid,1,1,1,1,1,0,0,0,71.9,,0
26000.0,Silver Lake Medical Center Ingleside,Not Verified,"5837 Benjamin Village
Joshuaport, SD 29597",INDIVIDUAL,18.32,8875.0,295.29,Fully Paid,1,1,1,1,1,1,0,0,72.34,33.23,0
26000.0,Music Director,Source Verified,"08972 Tina Road Apt. 315
Lake Ronaldberg, IN 00813",INDIVIDUAL,34.95,8325.0,323.65,Fully Paid,1,1,1,0,1,1,0,0,86.97,9.02,0
180000.0,Richards ,Source Verified,"9487 Manning Estate Apt. 023
Johnsonchester, MI 22690",INDIVIDUAL,11.08,21000.0,644.78,Fully Paid,1,1,1,1,1,1,0,0,86.02,3.06,0
60000.0,Plumbing manager,Verified,"63722 Bean Flat Suite 527
New Katherinemouth, WY 30723",INDIVIDUAL,32.86,16450.0,515.57,Charged Off,1,1,1,1,1,1,0,0,87.66,14.02,0
72000.0,Merkle Inc,Verified,"73180 Lopez View Suite 946
Patrickbury, PA 29597",INDIVIDUAL,14.77,25000.0,643.3,Fully Paid,1,1,0,1,1,1,0,0,79.51,8.23,0
35000.0,Registered Nurse,Not Verified,"7242 Jane Islands Suite 745
Port Michaelfurt, LA 22690",INDIVIDUAL,18.62,10000.0,226.21,Fully Paid,1,1,0,1,1,1,0,0,71.51,28.78,0
52000.0,general manager,Not Verified,"768 Greer Lock Suite 730
Cantushire, ID 30723",INDIVIDUAL,22.22,10000.0,327.34,Fully Paid,1,1,1,1,1,1,1,0,87.41,,1
35000.0,Dental Assistant ,Source Verified,"6326 Krueger Isle Apt. 327
Amandachester, WY 70466",INDIVIDUAL,10.84,14975.0,523.6,Charged Off,1,0,1,1,1,1,0,0,74.54,42.86,0
73000.0,Sales Manager,Verified,"181 Little Grove
Andreastad, VA 30723",INDIVIDUAL,24.69,7200.0,286.24,Fully Paid,1,1,1,1,1,1,1,0,80.24,6.17,0
51000.0,welder,Not Verified,"408 Bryan Harbor Apt. 382
Jonathanberg, MS 00813",INDIVIDUAL,3.04,2500.0,85.42,Fully Paid,1,1,1,1,1,1,0,0,87.47,35.89,0
33000.0,mental heath tech,Not Verified,"840 Pearson Inlet
Port Phillipfurt, OK 29597",INDIVIDUAL,15.42,3000.0,117.23,Fully Paid,1,1,1,1,1,0,0,0,76.25,6.22,0
41856.0,USAF,Source Verified,"641 Matthew Lakes
South Joshua, SC 00813",INDIVIDUAL,13.62,18225.0,578.71,Fully Paid,1,1,1,1,1,0,0,0,86.27,29.62,0
115000.0,Syntel Inc,Verified,"483 Barber Ridge Apt. 660
Port Charles, IL 70466",INDIVIDUAL,16.35,18000.0,594.0,Fully Paid,1,1,1,1,1,1,0,0,91.44,39.28,0
70600.0,Executive Director,Verified,"221 Andrews Curve
West Josephhaven, NH 70466",INDIVIDUAL,16.08,18000.0,571.56,Fully Paid,1,1,1,1,1,1,0,0,71.97,42.31,0
68511.0,President / Sales,Verified,"2793 David Grove
Powellton, MI 70466",INDIVIDUAL,28.44,19375.0,683.95,Fully Paid,1,1,1,1,1,1,0,0,88.58,8.92,0
76500.0,Educational Diagnostician,Source Verified,"108 Kevin Gateway Suite 662
South Kirsten, IN 48052",INDIVIDUAL,11.78,28000.0,943.3,Fully Paid,1,1,0,1,1,0,0,0,85.28,33.28,0
110000.0,Pipefitter,Verified,"455 Tracy Shoals Apt. 088
North Cynthiabury, MS 22690",INDIVIDUAL,6.14,20000.0,738.39,Fully Paid,1,1,1,1,1,1,1,0,72.92,14.35,0
150000.0,Product Director,Verified,"779 Francis Walks
New Paul, NH 30723",INDIVIDUAL,8.67,15675.0,568.66,Fully Paid,1,1,1,1,1,0,0,0,91.19,9.15,0
150000.0,Dell Software,Not Verified,"Unit 6143 Box 6685
DPO AE 70466",INDIVIDUAL,12.89,14000.0,476.32,Fully Paid,1,1,1,1,1,1,0,1,79.33,28.81,0
160000.0,Panasonic,Not Verified,"8608 David Point
North Kimberlyshire, SC 22690",INDIVIDUAL,10.1,10000.0,340.23,Fully Paid,1,1,1,1,1,1,0,0,75.47,20.73,0
90000.0,Parkland Medical Center,Source Verified,"615 Kelley Garden Apt. 469
Lake Jesus, MA 48052",INDIVIDUAL,6.9,14000.0,465.81,Fully Paid,0,1,1,0,0,1,0,0,78.47,0.16,1
76000.0,Ford vandyke transmission plant,Verified,"USNV Stafford
FPO AP 30723",INDIVIDUAL,4.37,20000.0,489.45,Charged Off,1,1,1,1,1,1,0,1,86.39,45.6,0
100000.0,Kindred Healthcare,Verified,"Unit 6209 Box 6051
DPO AA 30723",INDIVIDUAL,12.49,21000.0,666.82,Fully Paid,1,1,1,1,1,1,0,0,87.4,11.33,0
65000.0,BuildBlock Building Systems,Verified,"6277 George Wall
Taylorhaven, AL 48052",INDIVIDUAL,22.41,20800.0,677.43,Fully Paid,0,0,1,1,1,1,0,0,75.09,28.68,1
40000.0,McDuffie Electrical Inc,Verified,"5553 Robin Flats Apt. 237
East Davemouth, AK 93700",INDIVIDUAL,30.63,15000.0,377.33,Charged Off,1,1,1,1,1,1,0,0,98.1,24.59,0
65000.0,Outside Sales,Verified,"54626 Larry Square Suite 030
West Daniel, VT 30723",INDIVIDUAL,9.75,12800.0,437.35,Fully Paid,1,1,1,1,1,1,0,0,79.87,17.95,0
135000.0,MeadWestvaco,Not Verified,"906 Moore Trail Apt. 291
South April, AR 29597",INDIVIDUAL,6.73,23000.0,836.51,Fully Paid,1,1,0,1,1,0,0,0,78.05,4.69,0
86000.0,Loan Servicing Manager,Source Verified,"8221 Susan Dam Apt. 975
Leeville, VT 29597",INDIVIDUAL,12.48,27000.0,897.44,Fully Paid,1,1,1,1,1,1,0,0,75.6,21.68,0
45000.0,Rental sales,Verified,"82807 Jessica Meadows
Perryport, ND 30723",INDIVIDUAL,7.87,17100.0,496.91,Fully Paid,1,1,1,1,1,1,0,0,73.62,10.74,1
82000.0,director,Verified,"425 Nicholas Cape
Torreston, NC 70466",INDIVIDUAL,33.35,5600.0,184.64,Fully Paid,1,1,1,1,1,1,0,0,99.46,37.0,0
160000.0,Director of Delivery Services,Source Verified,"233 Carrie Throughway
Mossburgh, AK 48052",INDIVIDUAL,25.13,7200.0,234.97,Fully Paid,1,1,1,0,1,1,0,0,90.24,,0
72500.0,Cummins.Inc,Not Verified,"3028 Jeffrey Trail Apt. 007
West Randyport, NM 00813",INDIVIDUAL,2.58,6400.0,207.0,Fully Paid,1,1,1,0,1,0,0,0,93.61,0.62,0
78000.0,Warehouse Manager,Not Verified,"691 Wilson Port
North Dianemouth, NH 30723",INDIVIDUAL,25.51,10000.0,219.63,Fully Paid,1,1,1,0,1,1,0,0,82.04,37.37,0
80000.0,Designer,Not Verified,"5041 Pamela Islands Suite 542
South Kimberly, MD 70466",INDIVIDUAL,1.76,1500.0,51.03,Fully Paid,1,1,1,1,1,1,0,0,82.44,0.36,0
82000.0,At&T,Source Verified,"67539 Gary Track
Michellefort, NE 22690",INDIVIDUAL,21.59,26800.0,982.79,Fully Paid,1,1,1,1,1,1,0,0,99.61,26.02,0
44000.0,mech 1,Not Verified,"29268 Cook Rest Suite 856
Alexanderport, AL 29597",INDIVIDUAL,12.74,12000.0,375.49,Fully Paid,1,1,1,1,0,1,0,0,76.02,26.3,0
38000.0,title clerk ,Verified,"3226 Smith Junction Suite 126
West Ericmouth, NY 22690",INDIVIDUAL,13.36,4500.0,147.31,Fully Paid,1,1,1,1,1,1,0,0,79.81,21.4,0
90000.0,Script Supervisor,Verified,"02577 Cunningham Causeway Apt. 878
West Jerome, AR 48052",INDIVIDUAL,15.94,8000.0,261.88,Fully Paid,1,1,1,1,1,1,0,0,75.85,48.42,0
43000.0,Service Manager,Verified,"84389 Vincent Locks
West Desiree, LA 05113",INDIVIDUAL,6.61,7925.0,269.59,Fully Paid,1,1,1,0,1,1,0,0,78.48,0.62,0
26880.0,Retail Operations Supervisor,Not Verified,"2726 Phillips Spur Suite 218
East Josephchester, DE 00813",INDIVIDUAL,29.64,6000.0,186.34,Fully Paid,1,0,1,1,1,1,0,0,89.91,45.46,0
84212.0,Premier Urology Group LLC,Not Verified,"120 Heather Island
Ericville, WA 22690",INDIVIDUAL,6.18,17000.0,553.67,Fully Paid,1,1,1,1,0,1,1,0,79.27,6.93,0
17544.0,IBC Bank,Not Verified,"1587 Yoder Drive Apt. 878
Colemouth, WV 70466",INDIVIDUAL,9.37,1500.0,47.45,Fully Paid,1,1,1,1,1,0,0,0,96.27,40.16,0
64611.96,sales,Verified,"860 Brooks Turnpike Apt. 409
Tylertown, AK 70466",INDIVIDUAL,24.81,15625.0,504.11,Fully Paid,1,1,0,1,1,1,0,0,71.46,36.72,0
108000.0,Maintenance Leader,Source Verified,"6085 Reynolds Dam
Brownside, OK 29597",INDIVIDUAL,11.93,35000.0,893.54,Fully Paid,1,1,1,1,1,1,0,0,80.64,25.62,0
80000.0,Lead 3d Animator / Lead Scanning Tech.,Source Verified,"03029 Wright Port Suite 717
New Kathleenshire, VA 30723",INDIVIDUAL,31.59,28000.0,864.44,Charged Off,1,1,1,0,0,1,0,0,95.82,35.99,1
40000.0,Finance Advisor,Not Verified,"USCGC Sharp
FPO AE 70466",INDIVIDUAL,9.93,5000.0,171.28,Fully Paid,1,1,1,1,1,1,0,0,88.64,,0
144200.0,Strategic Capital Manager,Source Verified,"0863 Moore Locks
East Edwin, OH 05113",INDIVIDUAL,17.23,28000.0,695.73,Fully Paid,1,1,1,1,0,0,0,0,93.13,4.62,0
72100.0,Realty Income Corporation,Not Verified,"6717 Dawson Extension
Port Justin, AL 22690",INDIVIDUAL,16.06,13000.0,395.67,Fully Paid,1,1,1,1,0,1,0,0,79.71,7.62,0
80000.0,Radiation Therapist,Source Verified,"314 Ellis Track Suite 668
Mikeburgh, NE 00813",INDIVIDUAL,13.61,10675.0,357.07,Fully Paid,1,1,1,1,1,1,0,0,81.08,31.05,0
51743.0,Retinal angiographer,Source Verified,"7957 Bush Loop
Dominguezland, KY 48052",INDIVIDUAL,17.14,5400.0,188.81,Charged Off,1,1,1,1,1,1,0,0,96.65,24.75,0
350000.0,Senior Director,Source Verified,"USNS Brown
FPO AP 29597",INDIVIDUAL,21.88,35000.0,1174.07,Fully Paid,1,1,0,0,1,1,0,0,92.49,27.54,0
65046.0,Application Support Analyst,Source Verified,"66867 Kennedy Circle Apt. 509
New Melanie, NE 70466",INDIVIDUAL,16.2,24000.0,578.68,Fully Paid,1,1,1,1,1,1,0,0,81.53,11.19,0
34000.0,RGM,Not Verified,"USNS Gregory
FPO AA 00813",INDIVIDUAL,12.71,1000.0,35.16,Fully Paid,0,1,1,1,1,1,0,0,76.46,22.74,0
50000.0,FINANCE MANAGER,Verified,"PSC 4089, Box 5654
APO AA 48052",INDIVIDUAL,16.95,5000.0,168.45,Fully Paid,1,1,1,0,1,1,0,0,73.19,7.32,0
26500.0,Special Mailings Coordinator,Source Verified,"62233 Stephanie Summit
Jessicaberg, MI 86630",INDIVIDUAL,34.02,4500.0,145.19,Charged Off,1,1,1,0,1,0,0,0,95.85,4.52,0
64000.0,US Navy,Verified,"Unit 6157 Box 8260
DPO AA 48052",INDIVIDUAL,12.39,6000.0,220.09,Fully Paid,1,1,1,1,1,1,0,1,90.93,29.5,0
80000.0,Esthetician,Not Verified,"74480 Sharon Underpass
North Miranda, TN 05113",INDIVIDUAL,7.49,7625.0,284.15,Fully Paid,1,1,1,1,0,1,0,0,88.22,43.83,0
90000.0,Air traffic controller,Source Verified,"1368 Connor Well
Teresaside, NJ 05113",INDIVIDUAL,19.32,30000.0,952.6,Fully Paid,1,1,1,1,0,1,0,0,93.3,,0
110000.0,JTE Enterprises Inc,Source Verified,"791 Berry Mission Suite 368
Walkerville, MN 30723",INDIVIDUAL,9.35,21350.0,733.12,Fully Paid,1,1,1,1,1,1,0,0,97.45,28.36,0
89700.0,Senior Information Systems Specialist,Source Verified,"626 Tyler Cliff
South Paul, NE 29597",INDIVIDUAL,9.28,12000.0,369.93,Fully Paid,0,1,1,1,1,1,0,0,92.85,9.84,0
45000.0,security ,Source Verified,"108 Alexandria Pine Suite 267
Jacobstad, ME 48052",INDIVIDUAL,23.68,14375.0,494.74,Fully Paid,1,1,1,1,1,1,0,0,82.62,35.14,0
40000.0,United States Postal Service,Verified,"USNS Griffin
FPO AP 30723",INDIVIDUAL,20.46,9700.0,368.45,Fully Paid,1,1,1,1,1,1,0,0,75.29,2.38,0
106000.0,Operations Manager,Verified,"018 Kevin Ports
East Wendy, NC 30723",INDIVIDUAL,30.66,24000.0,797.03,Fully Paid,1,1,1,1,1,1,0,0,91.41,32.21,0
15400.0,Paraprofessional ESOL Aide ,Source Verified,"7346 Harris Forks
Paulport, RI 05113",INDIVIDUAL,9.88,7700.0,263.14,Fully Paid,1,1,1,1,1,1,0,0,77.4,38.13,0
37440.0,Customer service,Verified,"9200 Jeffrey Creek Suite 623
New Danielstad, DE 22690",INDIVIDUAL,26.96,18675.0,556.93,Charged Off,1,0,1,1,1,1,0,0,93.48,19.73,0
65000.0,Emerald Performance Materials,Verified,"Unit 5050 Box 8783
DPO AP 93700",INDIVIDUAL,16.12,23350.0,583.71,Charged Off,1,1,1,1,1,1,0,0,80.16,46.86,0
58000.0,Nurse LPN,Source Verified,"7965 Khan Passage
Edwardschester, KY 48052",INDIVIDUAL,15.64,20000.0,623.23,Fully Paid,1,1,1,0,1,1,1,0,74.7,,1
65000.0,Teacher,Source Verified,"69751 Elizabeth Lane Apt. 046
Mckenzietown, AR 05113",INDIVIDUAL,22.78,20000.0,635.07,Fully Paid,1,0,1,1,1,1,0,0,77.64,48.38,0
56000.0,collection rep,Not Verified,"301 Darren Keys Suite 833
Sanchezshire, OK 48052",INDIVIDUAL,6.73,12000.0,392.81,Fully Paid,1,1,1,1,1,1,0,0,78.0,46.02,0
32000.0,Receptionist,Source Verified,"6694 Clark Harbor
Philliphaven, IA 00813",INDIVIDUAL,21.31,7000.0,239.79,Fully Paid,1,1,1,1,1,1,0,0,81.36,36.59,0
58000.0,Teacher,Source Verified,"8147 Gardner Center
Christinemouth, GA 70466",INDIVIDUAL,27.35,25450.0,640.33,Charged Off,1,0,1,1,1,1,0,0,77.72,45.58,0
28000.0,Chicago International,Not Verified,"90987 Sandra Harbor Suite 585
Wolfehaven, VT 30723",INDIVIDUAL,21.21,5000.0,164.03,Fully Paid,1,1,0,1,1,1,0,0,76.77,19.19,0
60000.0,tcoombs & associates,Not Verified,"8120 Reese Keys
Cathyside, IL 70466",INDIVIDUAL,12.89,14125.0,460.1,Fully Paid,1,1,1,1,1,0,0,0,81.75,4.01,0
330000.0,President Chemtech US,Verified,"21740 Miller Drive Apt. 181
Deniseborough, RI 22690",INDIVIDUAL,3.91,28000.0,843.22,Fully Paid,1,1,1,1,1,1,0,0,96.04,14.74,0
110000.0,chicago fire dept.,Verified,"85250 Flores Village
East Tanya, PA 11650",INDIVIDUAL,19.12,10000.0,323.43,Charged Off,1,1,1,1,1,0,0,0,72.11,2.04,0
23700.0,SAN ANGELO SUPPORTED LIVING CENTER,Verified,"652 Erin Crossroad Suite 852
Jessicachester, DE 29597",INDIVIDUAL,32.76,10850.0,361.0,Fully Paid,1,1,1,1,1,1,0,0,78.89,28.65,0
50000.0,Veterinary technician ,Source Verified,"95732 Eric Highway
Woodfort, MD 70466",INDIVIDUAL,12.65,10000.0,253.18,Charged Off,1,1,1,1,1,1,0,0,86.87,8.12,0
134000.0,staff nurse,Source Verified,"6183 White Vista
South Brandon, MN 48052",INDIVIDUAL,14.24,8000.0,279.72,Fully Paid,1,1,1,1,1,1,0,0,96.23,,0
126000.0,J&K Fleas An'Tiques,Not Verified,"4150 Powers Passage
North Dana, SC 29597",INDIVIDUAL,12.76,3600.0,126.55,Fully Paid,1,1,1,1,1,1,0,0,78.52,33.5,0
105000.0,Major Beverage Provider,Not Verified,"2789 David Shoal
South Daniel, DE 00813",INDIVIDUAL,11.52,10500.0,380.92,Fully Paid,1,1,0,1,1,1,0,0,80.46,0.55,0
58000.0,light service technician,Source Verified,"613 Smith Stream Apt. 033
West Christinahaven, IN 93700",INDIVIDUAL,9.6,9600.0,322.04,Charged Off,1,0,1,1,1,1,0,0,93.94,12.8,0
65000.0,Licensed Banker 2,Not Verified,"145 Anderson Crossroad Apt. 604
Wangview, NE 70466",INDIVIDUAL,11.89,10000.0,332.1,Fully Paid,1,1,1,1,1,0,0,0,81.18,47.26,0
79000.0,Tactical Control Officer / 1LT,Source Verified,"15874 Wagner Light Suite 161
East Karenhaven, OK 05113",INDIVIDUAL,27.84,9100.0,276.97,Fully Paid,1,1,1,1,1,1,0,0,95.55,44.97,0
90000.0,Registered Nurse,Not Verified,"705 Wheeler Flats
Russellbury, OK 22690",INDIVIDUAL,18.24,28000.0,930.67,Fully Paid,1,1,1,1,1,1,0,0,83.66,46.04,0
25000.0,prep-cook,Not Verified,"00301 Reyes Lodge
West Barbara, IN 22690",INDIVIDUAL,10.32,2750.0,94.39,Fully Paid,1,1,1,1,1,1,0,0,87.07,40.3,0
150000.0,Senior Underwriter ,Not Verified,"1362 Elizabeth Canyon
Jimenezton, UT 48052",INDIVIDUAL,16.22,15000.0,500.3,Fully Paid,1,1,1,1,0,1,0,0,86.83,31.03,0
65458.0,Burns & Mcdonnell,Source Verified,"8039 Cheryl Mountains Suite 010
Martinland, OH 70466",INDIVIDUAL,14.1,8000.0,248.08,Fully Paid,1,1,1,1,1,1,0,0,73.58,35.81,0
41000.0,Social worker,Not Verified,"08257 Deborah Spring
Port Kelly, WA 30723",INDIVIDUAL,18.85,10350.0,368.96,Fully Paid,1,1,1,0,0,1,0,0,80.65,43.08,1
